0.5267,5.0738,0
3.8877,5.573,0
4.6041,3.9229,0
1.8442,3.1681,0
2.7764,3.2909,1
2.258,5.884,0
0.99363,2.1519,0
1.6416,4.2081,0
2.9559,3.6766,1
3.021,3.9103,1
3.6911,2.2223,0
2.6576,2.5338,0
2.6669,5.5835,0
4.5547,2.2453,0
2.2706,5.516,0
2.1917,3.6869,1
3.5056,3.7571,1
3.5588,3.6322,1
2.9662,3.0769,1
3.0181,4.7018,1
2.3186,3.6596,1
4.2242,4.3821,0
3.2076,4.9608,1
3.7527,4.3407,1
4.1217,3.9688,0
3.7099,5.3006,0
0.92714,2.8232,0
4.0785,3.0236,0
2.4614,3.8163,1
3.098,2.1535,0
3.1703,4.5927,1
1.288,3.4174,0
4.5189,3.6589,0
3.3093,3.4273,1
3.6991,5.9874,0
2.8605,3.3918,1
3.5218,3.9839,1
2.9668,3.5008,1
2.7288,4.1626,1
4.0639,4.0463,0
2.9344,4.7382,1
1.907,2.81,0
3.5682,3.6533,1
2.228,2.1838,0
2.3853,4.2642,1
2.4495,4.9377,0
4.1158,4.4085,0
3.1413,3.1628,1
1.8899,4.5135,0
2.6745,3.4697,1
3.5938,3.8392,1
2.8214,4.4863,1
2.5137,2.3706,0
0.85737,3.1093,0
1.8046,3.5537,0
2.9867,4.2653,1
1.1913,3.7743,0
2.5215,3.8419,1
2.4864,3.517,1
2.3143,5.8305,0
2.0585,4.3204,1
3.8433,3.0297,0
1.3074,4.4182,0
3.7257,1.8645,0
2.7025,4.9104,1
2.7285,1.8411,0
3.631,4.5974,1
3.4918,2.3215,0
6.1224,3.7816,0
1.6012,2.6868,0
3.7887,4.2276,1
4.0954,3.3273,0
3.684,3.5552,1
3.2065,5.7272,0
3.6232,2.989,0
0.21816,4.8489,0
3.7912,3.2333,0
3.3752,3.5994,1
3.9381,5.27,0
2.6663,4.4782,1
3.0638,4.4428,1
2.9196,5.1542,0
1.5272,3.4119,0
4.6244,3.8334,0
0.95017,4.3963,0
3.0434,4.2255,1
2.251,4.917,0
3.7411,2.2404,0
3.0743,3.0924,1
0.82814,2.7387,0
4.3769,2.4533,0
2.246,4.5881,1
1.5564,3.5573,0
2.2273,2.9437,0
3.6041,3.8001,1
2.6472,2.2614,0
0.21425,2.7767,0
4.4464,4.3124,0
2.6629,2.2698,0
3.991,5.5038,0
4.0842,2.6851,0
3.4614,3.9449,1
3.0965,3.2751,1
4.4293,3.8301,0
1.5649,4.412,0
2.3423,5.2234,0
1.7135,5.2153,0
2.5285,3.5738,1
1.515,3.8205,0
4.3223,4.2444,0
3.1708,5.6595,0
3.5365,4.8995,0
3.6013,2.3611,0
4.6858,3.2665,0
2.3415,2.8747,0
1.611,3.0596,0
1.8834,4.7164,0
3.549,3.5305,1
3.1729,5.6,0
3.2797,4.5259,1
3.2235,4.3212,1
2.7023,6.0953,0
1.2795,3.6099,0
3.1988,4.3688,1
4.6043,4.6122,0
1.8154,3.3568,0
4.0107,4.1867,0
4.3774,2.5822,0
2.1592,5.0336,0
2.9734,5.8982,0
3.2622,4.308,1
4.0995,1.8116,0
4.0953,5.8815,0
3.1285,2.72,0
3.1361,2.7306,0
2.457,3.1385,0
3.1898,3.7309,1
1.2319,2.6115,0
3.5261,7.049,0
5.3039,3.0681,0
4.126,4.8846,0
1.5089,4.6847,0
4.2994,3.1534,0
1.3359,3.0799,0
4.2682,5.6819,0
3.0556,4.725,1
1.5084,2.8988,0
1.9013,3.72,0
3.2001,3.8872,1
3.9611,4.6377,0
2.2272,4.977,0
1.8736,5.0029,0
2.3333,4.9751,0
3.7384,4.2977,1
3.8944,5.6826,0
3.0782,3.1587,1
4.4508,6.0818,0
2.8803,4.6792,1
3.6259,5.4586,0
2.0536,3.7787,1
3.2812,3.2262,1
3.2343,4.5386,1
2.5432,4.4766,1
2.6404,4.49,1
3.6613,4.2058,1
3.9056,4.6802,0
1.8295,4.5,0
2.4608,3.2304,1
4.3765,2.6331,0
3.6058,4.4585,1
5.0284,4.1724,0
2.6478,4.4955,1
2.8234,2.5161,0
2.7958,3.3533,1
2.841,4.1999,1
4.1525,5.3449,0
4.036,2.8022,0
7.0904,4.1311,0
4.3457,4.2193,0
0.88146,4.2856,0
2.3359,3.1894,0
3.2704,3.1833,1
2.292,3.4515,1
2.6727,4.0687,1
2.9095,4.4866,1
2.5545,6.0682,0
1.1884,2.4015,0
3.0239,4.9912,1
2.0165,5.0433,0
3.3008,3.8992,1
0.48987,3.0522,0
3.1438,3.6534,1
2.8258,3.6637,1
3.364,4.5782,1
2.4671,4.2441,1
1.9075,4.7163,0
2.8366,3.92,1
3.2272,4.5858,1
2.1067,3.9024,1
1.905,5.7925,0
2.5583,3.2951,1
1.2966,4.733,0
1.1708,6.2555,0
1.1141,3.4187,0
3.3205,4.0706,1
3.1728,4.7692,1
3.0591,4.0904,1
6.2289,4.954,0
3.4506,4.2962,1
3.6358,5.367,0
2.8097,3.7837,1
1.3771,2.2717,0
4.3093,4.7893,0
4.165,3.6398,0
3.452,4.0471,1
0.96276,4.6311,0
3.6868,2.0603,0
3.3365,3.6407,1
5.133,4.5875,0
3.0634,1.7194,0
2.3083,2.8831,0
2.0617,3.1835,0
2.6961,3.5147,1
2.5622,4.665,1
4.0777,2.6717,0
5.2628,3.8738,0
1.7737,4.6329,0
2.8099,4.47,1
2.7871,4.0635,1
1.213,4.5562,0
3.1754,5.5756,0
2.4955,4.1256,1
2.3888,5.6256,0
4.1819,5.7998,0
3.6595,3.5186,1
2.2728,3.6075,1
3.8676,4.6074,0
2.6304,3.2484,1
2.3808,2.3446,0
2.9843,4.2717,1
1.9848,4.4354,0
2.5948,4.1972,1
2.4832,3.038,0
2.7171,3.6078,1
2.8791,5.0303,0
4.9737,4.18,0
3.7716,3.8067,1
2.509,3.4259,1
3.9411,3.6368,0
3.8235,4.0297,1
3.9537,4.3041,0
3.0496,3.2979,1
1.6569,3.0042,0
3.6206,4.0438,1
3.3645,4.163,1
2.0028,4.0342,1
4.8722,3.3842,0
2.6535,2.34,0
3.8348,3.8283,1
1.9839,4.8658,0
4.4072,5.8107,0
2.7302,4.5167,1
2.4691,4.3361,1
3.8508,4.4628,1
2.7658,4.108,1
4.7029,3.1875,0
4.8353,3.3904,0
3.1213,2.8521,0
5.4802,3.8543,0
2.4023,4.184,1
2.1628,4.8406,0
1.7238,3.5914,0
1.759,3.0414,0
3.4217,4.3268,1
2.5877,2.5636,0
3.7608,2.957,0
3.3057,2.3948,0
2.3674,4.059,1
2.5549,4.3271,1
2.1435,2.9914,0
3.2099,3.7664,1
2.7611,4.6479,1
3.8273,4.2327,1
-0.028467,3.7219,0
4.8293,4.0632,0
1.8759,3.8294,0
3.8284,2.7172,0
1.1427,4.5069,0
3.6603,4.776,0
1.7926,4.253,0
5.3407,4.3515,0
3.0364,4.3952,1
3.0997,4.3424,1
2.2053,3.5455,1
2.6179,4.4004,1
3.0332,4.4953,1
3.0238,5.3769,0
2.8266,2.3092,0
1.6665,2.4681,0
1.8297,4.6556,0
3.4321,5.1328,0
3.428,4.3162,1
2.1567,2.8025,0
4.7296,3.4277,0
3.0243,5.0137,0
4.4636,5.2322,0
2.303,4.7077,1
4.6024,2.528,0
3.2576,4.4526,1
3.6542,2.0569,0
1.7243,4.2262,0
3.0845,3.8797,1
4.8804,4.7586,0
3.024,3.8721,1
3.0818,2.9642,0
3.9413,3.6993,1
3.7048,3.8774,1
2.9126,2.5032,0
3.2993,4.3079,1
3.7397,3.1179,0
3.0062,5.1146,0
1.9795,4.4863,0
4.1393,3.5005,0
3.2276,2.8852,0
3.0692,2.3179,0
4.1372,4.8944,0
1.2141,5.3169,0
4.2093,4.2668,0
3.1708,3.4101,1
3.5052,4.4763,1
3.9546,4.0538,1
1.4062,4.2734,0
4.9272,5.7258,0
2.8654,3.7968,1
0.72806,4.1173,0
1.3585,2.8255,0
4.2727,3.2778,0
3.1801,5.0277,0
2.9461,3.4505,1
3.3113,2.1549,0
2.024,4.5627,0
3.365,4.5764,1
2.4899,4.5182,1
3.2616,4.8273,1
4.6005,3.3314,0
3.6315,4.3579,1
4.4041,3.7475,0
4.1783,4.4378,0
3.1003,3.1245,1
2.8293,4.2669,1
3.7109,3.7928,1
1.8321,5.9421,0
2.8701,3.8821,1
3.5416,4.4212,1
3.5568,4.4598,1
2.3915,3.4983,1
3.2279,5.1841,0
3.0076,4.4078,1
1.8434,5.028,0
2.0831,3.3226,0
2.5663,3.1911,1
4.0683,4.5425,0
3.725,4.6848,1
4.3243,4.6167,0
3.8805,4.981,0
3.3361,4.0729,1
3.0317,3.8917,1
3.2059,2.9514,0
4.3071,4.0924,0
3.2686,4.5647,1
4.0241,5.2539,0
2.9662,3.2723,1
0.90921,4.4821,0
2.6839,4.7434,1
3.1329,5.0969,0
2.335,3.8676,1
2.9532,2.9192,0
1.4958,3.5814,0
2.3267,3.2092,0
2.1996,3.9824,1
2.7718,2.3593,0
3.4601,3.3404,1
3.5664,3.4088,1
4.0467,4.7688,0
4.0085,4.9791,0
2.5644,4.5241,1
4.5347,3.3427,0
3.0933,3.4175,1
2.0117,2.2868,0
2.057,5.3234,0
2.044,2.1557,0
1.7135,4.8293,0
4.2959,2.8564,0
2.7372,4.053,1
4.0125,3.7685,0
2.4865,4.7876,1
4.4287,5.3982,0
3.3472,3.7448,1
2.0555,5.3299,0
3.7979,2.5693,0
3.6039,2.653,0
1.4406,4.6504,0
1.6043,4.5445,0
3.1387,4.152,1
2.2979,2.3553,0
2.4795,4.773,1
3.7641,5.2209,0
3.2985,4.1527,1
4.0527,3.8292,0
3.2958,2.9586,0
4.4587,3.7875,0
2.6478,5.0365,0
3.1413,4.0872,1
2.9362,3.9895,1
3.1328,4.5641,1
1.9083,3.2333,0
3.6954,3.6109,1
2.3612,2.7544,0
1.9884,2.4096,0
5.563,3.6442,0
1.9635,4.8751,0
0.70382,3.5843,0
2.7083,4.8899,1
2.1216,3.1592,0
4.8086,3.8919,0
3.5082,3.2581,1
3.276,4.452,1
2.5952,4.5682,1
2.9417,3.4582,1
1.1907,3.1429,0
2.3424,1.1088,0
4.1008,2.5246,0
1.7997,4.8668,0
2.2225,6.0146,0
3.5112,4.4111,1
3.318,4.0377,1
3.7836,4.5352,1
3.9304,2.3418,0
2.6706,5.057,0
5.3731,4.1829,0
2.8631,3.1604,1
3.886,4.0039,1
2.8651,4.0649,1
3.2594,4.1013,1
1.5466,4.9544,0
3.372,4.1246,1
2.7041,4.1181,1
1.523,5.446,0
3.2787,1.7293,0
0.68392,4.394,0
3.3845,2.5645,0
4.0169,4.225,0
2.3819,5.5638,0
3.4285,2.3026,0
3.3177,4.111,1
2.3329,3.2265,0
3.0863,4.832,1
1.8148,4.3161,0
3.6872,2.7948,0
3.9765,4.6123,0
2.9708,4.8002,1
2.4709,3.0502,0
4.9875,3.4134,0
1.272,5.4002,0
4.437,3.6501,0
3.8888,4.8932,0
4.1269,5.4971,0
4.3095,4.9374,0
0.48855,5.404,0
3.4704,3.5514,1
3.0388,4.8923,1
3.0383,5.5198,0
2.2754,5.1592,0
1.3777,5.8145,0
2.0336,2.2986,0
3.3725,4.8017,1
3.0597,4.1887,1
3.5892,4.24,1
3.7818,5.1637,0
1.8889,4.0113,0
2.985,4.6233,1
3.5048,3.1185,0
2.174,4.1783,1
4.4611,4.5735,0
3.8784,4.041,1
2.6214,3.5492,1
3.0922,4.9949,1
3.6208,5.584,0
2.3455,4.4668,1
1.114,2.8145,0
3.4295,4.0269,1
3.0706,3.8993,1
1.7895,1.4657,0
4.3645,3.7139,0
3.5242,4.6318,1
2.9492,4.7063,1
3.5696,1.9811,0
3.0988,3.7273,1
2.3896,4.8193,0
1.2865,3.367,0
2.5714,4.6842,1
3.3472,2.9639,0
2.0151,4.9484,0
1.9824,5.4091,0
4.3531,4.8137,0
3.6819,3.8218,1
3.7221,3.9548,1
0.85144,3.3604,0
2.4491,3.5617,1
4.2133,4.6231,0
3.3392,4.0823,1
0.95543,4.1507,0
3.8876,4.8662,0
3.0893,4.582,1
4.0526,4.2297,0
1.2535,4.9862,0
3.9058,4.066,1
2.5731,2.7108,0
3.4431,3.9084,1
1.0038,5.8749,0
3.5301,3.7707,1
0.61318,2.8233,0
3.3185,4.1929,1
3.0057,3.5536,1
3.0637,4.8436,1
3.861,5.2028,0
2.5979,3.912,1
2.59,4.9894,0
3.195,3.6629,1
4.3941,3.4941,0
2.5322,2.5532,0
2.2875,3.545,1
1.5552,5.4136,0
4.5976,4.2801,0
3.7167,3.3472,1
3.419,3.3943,1
4.4398,3.5243,0
3.2269,4.8715,1
2.315,4.0133,1
2.628,4.1877,1
3.6675,4.1656,1
4.9639,3.8882,0
3.7073,2.3578,0
2.7388,5.3647,0
2.9936,2.4143,0
3.4234,1.3695,0
2.7097,3.5525,1
1.4532,4.7247,0
2.2569,3.9683,1
2.2989,3.7367,1
1.9223,3.8452,0
2.4735,4.3896,1
3.0569,4.397,1
2.0296,4.7818,0
2.7013,3.2434,1
3.8733,3.0532,0
3.5013,4.8254,1
3.4466,3.688,1
2.8442,3.2987,1
3.5005,2.8503,0
2.2924,2.9635,0
2.8741,3.62,1
0.72103,4.5684,0
3.3179,2.9029,0
0.99408,5.5249,0
2.2466,5.4892,0
4.3096,5.2459,0
4.6714,4.1045,0
4.5631,3.574,0
1.9092,5.0509,0
2.2365,4.022,1
2.862,4.2821,1
3.0421,5.0661,0
2.9025,2.2237,0
3.7765,5.1587,0
3.0114,3.4894,1
4.0367,2.2793,0
3.3752,3.7308,1
3.2712,3.0785,1
2.5283,3.125,1
3.4559,3.0414,0
3.8948,4.6155,0
4.3605,3.2549,0
3.5713,3.428,1
1.4418,4.1445,0
4.8504,2.6284,0
2.4443,4.8883,0
3.705,1.354,0
0.15939,3.6114,0
5.4635,3.3979,0
1.8337,4.7105,0
2.2962,4.4069,1
2.6623,4.595,1
3.3061,3.4953,1
1.9409,5.8554,0
3.9903,3.525,0
0.97384,4.0035,0
2.9722,3.305,1
3.1057,5.2752,0
2.6914,3.0448,0
1.1804,2.5691,0
3.3265,3.6878,1
2.0445,6.0572,0
3.6563,3.733,1
2.7626,3.2483,1
3.8139,4.0107,1
3.7164,4.2256,1
3.2597,3.7064,1
3.2434,4.4826,1
2.7553,2.4584,0
3.6982,2.5673,0
2.101,0.44421,0
2.8566,4.0808,1
2.8833,5.4429,0
2.5724,4.2381,1
2.5883,4.1227,1
2.4439,4.8453,0
3.539,3.6585,1
4.4566,3.3924,0
4.1091,4.2706,0
1.6869,4.7257,0
3.1316,5.0602,0
3.3942,2.8859,0
2.1394,3.7603,1
2.841,2.1182,0
3.6771,3.8066,1
2.0319,3.238,0
2.9685,4.4273,1
3.9179,4.4527,0
2.9013,4.9749,1
4.0597,5.3369,0
3.4643,5.4792,0
2.3268,2.0033,0
4.4761,4.0363,0
3.1897,2.7193,0
1.6166,4.7349,0
2.2151,3.3932,1
1.9835,3.3593,0
0.68323,3.427,0
2.8886,3.0845,1
3.224,3.6319,1
3.4935,5.0879,0
3.468,4.7593,1
3.4513,4.105,1
2.2318,3.7404,1
1.8939,0.88862,0
3.3286,3.3726,1
2.3461,4.3519,1
3.1242,4.4117,1
2.4208,4.3016,1
2.7624,2.9309,0
4.0651,3.904,0
2.3898,3.2748,1
0.46424,5.2022,0
2.6122,5.3928,0
3.1795,4.8863,1
4.1163,3.8647,0
2.6761,4.6405,1
2.9866,3.1165,1
3.5237,5.4016,0
3.6167,4.7726,1
4.0946,3.6142,0
2.1154,4.6319,0
3.549,3.929,1
2.4196,4.6048,1
3.1048,3.3035,1
4.3037,4.245,0
2.4946,3.3185,1
4.5333,2.662,0
2.9584,3.314,1
2.4226,3.5136,1
3.685,4.7585,0
1.9977,2.9289,0
2.5456,4.6265,1
2.6539,3.0818,1
2.1273,5.0565,0
3.6312,4.0864,1
3.976,3.8554,1
2.3416,2.797,0
3.7832,2.8581,0
1.974,3.7791,0
3.5559,5.2708,0
2.1429,4.0583,1
2.1377,2.9884,0
4.0418,4.8908,0
2.5919,3.8955,1
1.8276,4.8689,0
3.0475,3.4447,1
2.0032,4.1895,0
1.1562,2.5939,0
2.6767,3.1729,1
1.2593,4.6966,0
2.8412,4.5331,1
0.60477,5.1975,0
2.2313,4.5062,1
2.6473,4.1797,1
2.6611,4.7296,1
3.082,4.7985,1
1.7942,5.1297,0
3.1409,5.5823,0
3.1736,4.7563,1
2.2908,3.8458,1
6.5805,2.6725,0
4.1861,3.3375,0
3.9251,3.1791,0
3.0139,3.4367,1
1.1364,5.4651,0
2.1415,3.0816,0
2.399,4.6685,1
3.2526,2.5157,0
2.1922,3.6984,1
3.2205,3.9167,1
3.8069,3.4375,1
2.6788,5.0134,0
1.7272,3.667,0
3.1505,5.2386,0
3.3753,3.3337,1
1.5797,2.8125,0
4.2022,4.607,0
2.9591,5.8944,0
2.3031,5.3384,0
2.5407,5.0753,0
3.9198,4.6489,0
3.0005,5.6839,0
2.8726,5.3734,0
2.3333,3.6848,1
3.3029,4.1435,1
1.9665,3.1169,0
3.2037,3.8471,1
6.4088,4.7924,0
2.9275,4.4079,1
2.3775,2.9841,0
3.8046,5.2525,0
2.2732,5.0048,0
2.3786,5.1753,0
2.7533,4.3166,1
2.8704,4.9715,1
3.2195,4.513,1
3.4987,4.5509,1
3.1021,3.9374,1
2.0942,3.6314,1
2.6656,2.6345,0
2.7143,3.8776,1
2.699,3.3517,1
4.382,3.2698,0
5.382,3.6409,0
2.3923,4.4139,1
3.0728,2.6296,0
3.4327,4.1813,1
4.3387,3.6795,0
3.1884,2.2695,0
2.8525,1.5548,0
3.4441,4.8942,1
1.6674,3.5609,0
3.2455,4.6622,1
2.5823,4.2759,1
1.3026,3.4486,0
2.3852,4.8205,0
2.7049,4.8187,1
2.899,4.1598,1
2.3767,4.9936,0
3.6754,4.3803,1
3.1605,4.7399,1
1.7319,2.8434,0
1.6434,5.0748,0
3.8356,2.2578,0
3.6364,3.5112,1
2.2019,4.6115,0
2.0018,3.5401,0
2.7446,4.4659,1
2.8739,4.5667,1
3.064,3.3665,1
4.5008,4.7823,0
4.4298,4.2665,0
2.2711,4.0432,1
3.7707,4.929,0
3.9038,3.8194,1
3.8726,2.9852,0
3.6305,4.6082,1
3.4546,4.7375,1
2.6585,3.209,1
2.3506,5.4554,0
3.2807,2.8806,0
3.6358,3.1373,0
3.6602,4.5363,1
1.5084,1.8331,0
2.5512,2.6719,0
3.4653,3.6147,1
2.9953,5.1777,0
2.6371,5.3876,0
2.7675,3.1684,1
2.1086,3.3262,0
4.0711,4.3801,0
2.7502,4.9643,1
1.9066,6.5696,0
3.1547,4.3372,1
2.0281,4.8078,0
3.2121,3.5738,1
2.7993,3.0112,0
3.8773,4.1323,1
1.6275,4.2644,0
2.8827,3.1953,1
3.2423,5.1733,0
2.2162,5.4199,0
2.9941,4.4028,1
3.5466,5.3794,0
1.8506,3.4681,0
3.5125,2.657,0
4.3587,2.7109,0
3.036,4.4067,1
1.1951,3.654,0
2.6254,4.4459,1
4.6735,5.0806,0
2.2534,4.5412,1
4.0277,4.6049,0
2.6441,2.303,0
2.197,3.4748,1
3.0549,3.7761,1
2.669,5.5452,0
3.7944,4.1889,1
2.6737,2.4265,0
1.5755,5.6438,0
2.5816,4.4953,1
1.8074,4.0158,0
4.5615,3.5168,0
3.6827,5.2109,0
3.5567,3.1557,0
4.0584,6.1917,0
3.0519,3.8182,1
2.6262,3.0286,0
0.89724,2.6469,0
4.3607,3.687,0
2.589,4.0485,1
3.4393,3.6186,1
2.9525,3.2881,1
3.4539,4.5676,1
2.7784,3.227,1
2.3207,4.2763,1
3.6846,3.7344,1
4.4283,4.6345,0
1.7414,2.4412,0
4.6962,4.96,0
4.8878,2.9696,0
3.7455,3.1488,0
3.9771,5.0126,0
2.103,5.7252,0
3.7373,3.5789,1
3.3939,4.2117,1
4.3087,2.8023,0
4.1076,2.3895,0
2.9803,5.1744,0
3.5861,4.7491,1
3.7248,3.9654,1
2.1341,3.4824,0
3.7901,2.7578,0
2.8533,3.4429,1
3.0684,5.4949,0
3.9322,3.7602,1
3.495,4.5696,1
4.2783,4.0944,0
2.38,2.6643,0
2.4701,2.2888,0
2.6499,5.0508,0
2.8088,4.2227,1
